,Fp1,TP10,T8,FT10,F8,Fp2,AFz,F1
Fp1,0.7876984126984127,0.0,0.0,0.0,0.20833333333333334,0.003968253968253968,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3977272727272727,0.0,0.0,0.0,0.6022727272727273,0.0,0.0,0.0
Fp2,0.011049723756906077,0.0,0.0,0.0,0.0,0.988950276243094,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
