,Fp1,Oz,TP10,Fp2,AF7,F1,C5,FCz
Fp1,0.5649590163934426,0.008811475409836065,0.1418032786885246,0.01331967213114754,0.015983606557377048,0.018032786885245903,0.0790983606557377,0.15799180327868853
Oz,0.014866204162537165,0.5130492236537826,0.08919722497522299,0.0,0.0,0.20317145688800792,0.05153617443012884,0.12817971589032046
TP10,0.12561085972850677,0.04995475113122172,0.41158371040723984,0.04941176470588235,0.040542986425339364,0.013936651583710408,0.11656108597285068,0.19239819004524886
Fp2,0.016304347826086956,0.0,0.07220496894409938,0.620600414078675,0.2587991718426501,0.0,0.0,0.032091097308488616
AF7,0.01620319684694548,0.0,0.04992336325815634,0.22027589227063718,0.6430917451280929,0.038318370921830526,0.0,0.03218743157433764
F1,0.024861878453038673,0.16823204419889504,0.02016574585635359,0.0,0.04834254143646409,0.630939226519337,0.04033149171270718,0.06712707182320442
C5,0.10894941634241245,0.0433574207893274,0.18065591995553085,0.0,0.0,0.04113396331295164,0.4563646470261256,0.16953863257365204
FCz,0.11445330124830802,0.05895623402015341,0.15897127387577079,0.019251015190254173,0.02271018198225297,0.03744924048729132,0.09174311926605505,0.4964656339299143
