,Fp1,TP10,T8,FT10,F8,Fp2,AFz,F1
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.49861239592969475,0.4495837187789084,0.05180388529139685,0.0,0.0,0.0
FT10,0.0,0.0,0.45948522402287895,0.5052430886558628,0.03527168732125834,0.0,0.0,0.0
F8,0.0,0.0,0.2389937106918239,0.15932914046121593,0.6016771488469602,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
