,Fp1,Oz,TP10,Fp2,AF7,F1,C5,FCz
Fp1,0.9107468123861566,0.0,0.0,0.0,0.0,0.0,0.0,0.08925318761384335
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.8172690763052208,0.1827309236947791,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.15265866209262435,0.8473413379073756,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.23618090452261306,0.0,0.0,0.0,0.0,0.0,0.0,0.7638190954773869
