,Fz,Oz,F8,Fp2,AFz,F1,C5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.4532139951179821,0.006509357200976403,0.1594792514239219,0.3807973962571196,0.0,0.0,0.0
F8,0.0,0.023752969121140142,0.7292161520190024,0.047505938242280284,0.023752969121140142,0.17577197149643706,0.0,0.0
Fp2,0.0,0.3619744058500914,0.03290676416819013,0.4113345521023766,0.19378427787934185,0.0,0.0,0.0
AFz,0.0,0.4219600725952813,0.007259528130671506,0.09437386569872959,0.4764065335753176,0.0,0.0,0.0
F1,0.0,0.0,0.23780487804878048,0.0,0.0,0.7621951219512195,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
