,Fz,Oz,F8,Fp2,AFz,F1,C5,FCz
Fz,0.4809584937954643,0.0,0.14291827128797605,0.07787762088147197,0.0,0.0,0.10526315789473684,0.19298245614035087
Oz,0.0,0.5598111227701994,0.004197271773347324,0.10283315844700944,0.33315844700944386,0.0,0.0,0.0
F8,0.13852459016393442,0.004098360655737705,0.5045081967213115,0.1266393442622951,0.004098360655737705,0.030327868852459017,0.10491803278688525,0.08688524590163935
Fp2,0.06782872300113679,0.07502841985600606,0.11708980674497915,0.5365668813944676,0.14058355437665782,0.0,0.015536187949981054,0.0473664266767715
AFz,0.0,0.27876106194690264,0.0035398230088495575,0.16150442477876106,0.5561946902654867,0.0,0.0,0.0
F1,0.0,0.0,0.04918032786885246,0.0,0.0,0.9508196721311475,0.0,0.0
C5,0.15179113539769276,0.0,0.15421979356405585,0.023679417122040074,0.0,0.0,0.5871281117182756,0.08318154219793564
FCz,0.22216674987518722,0.0,0.10284573140289566,0.06440339490763854,0.0,0.0,0.06739890164752871,0.5431852221667499
