,Fz,Oz,F8,Fp2,AFz,F1,C5,FCz
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.6969147005444646,0.0,0.0,0.3030852994555354,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.39473684210526316,0.0,0.0,0.6052631578947368,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
