,Fz,Oz,F8,Fp2,AFz,F1,C5,FCz
Fz,0.35978428351309705,0.0,0.17950693374422189,0.014637904468412942,0.0,0.0,0.18952234206471494,0.25654853620955315
Oz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.19899244332493704,0.0,0.3635600335852225,0.12258606213266163,0.0,0.0,0.21494542401343408,0.09991603694374475
Fp2,0.05555555555555555,0.0,0.3915343915343915,0.4444444444444444,0.0,0.0,0.10846560846560846,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C5,0.2628811777076761,0.0,0.26708727655099895,0.04100946372239748,0.0,0.0,0.28496319663512093,0.1440588853838065
FCz,0.32736318407960197,0.0,0.11641791044776119,0.0,0.0,0.0,0.13432835820895522,0.4218905472636816
