,Fp1,Oz,TP10,Fp2,AF7,F1,C5,FCz
Fp1,0.9752066115702479,0.0,0.0,0.0,0.0,0.0,0.0,0.024793388429752067
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.5939622641509434,0.3969811320754717,0.0,0.0,0.009056603773584906
AF7,0.0,0.0,0.0,0.3335423197492163,0.5855799373040752,0.0,0.0,0.08087774294670846
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.04419889502762431,0.0,0.0,0.03867403314917127,0.36187845303867405,0.0,0.0,0.5552486187845304
