,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
entorhinal-rh,0.39369158878504673,0.05841121495327103,0.04205607476635514,0.17406542056074767,0.14602803738317757,0.09813084112149532,0.035046728971962614,0.052570093457943924
frontalpole-lh,0.08062234794908062,0.49504950495049505,0.18528995756718528,0.06223479490806223,0.009900990099009901,0.042432814710042434,0.09759547383309759,0.026874115983026876
frontalpole-rh,0.06525285481239804,0.19902120717781402,0.531810766721044,0.0016313213703099511,0.03425774877650897,0.03915171288743882,0.12887438825448613,0.0
insula-rh,0.2,0.05507246376811594,0.007246376811594203,0.41304347826086957,0.11304347826086956,0.11884057971014493,0.01884057971014493,0.07391304347826087
isthmuscingulate-rh,0.11615628299894404,0.0010559662090813093,0.01795142555438226,0.07497360084477296,0.4508975712777191,0.146779303062302,0.14783526927138332,0.044350580781414996
parahippocampal-rh,0.08306010928961749,0.033879781420765025,0.030601092896174863,0.073224043715847,0.14972677595628414,0.5049180327868853,0.0907103825136612,0.033879781420765025
pericalcarine-rh,0.03538812785388128,0.07191780821917808,0.08105022831050228,0.012557077625570776,0.158675799086758,0.09018264840182648,0.4885844748858447,0.06164383561643835
temporalpole-rh,0.09981167608286252,0.04331450094161959,0.0,0.10734463276836158,0.07156308851224105,0.06591337099811675,0.0903954802259887,0.5216572504708098
