,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
bankssts-lh,0.8095238095238095,0.022774327122153208,0.0,0.010351966873706004,0.045548654244306416,0.035196687370600416,0.06418219461697723,0.012422360248447204
bankssts-rh,0.019230769230769232,0.9038461538461539,0.019230769230769232,0.0,0.01098901098901099,0.03296703296703297,0.0,0.013736263736263736
frontalpole-lh,0.0,0.016317016317016316,0.6993006993006993,0.2261072261072261,0.0,0.0,0.037296037296037296,0.02097902097902098
frontalpole-rh,0.012658227848101266,0.0,0.15370705244122965,0.786618444846293,0.0,0.012658227848101266,0.019891500904159132,0.014466546112115732
isthmuscingulate-rh,0.027888446215139442,0.00796812749003984,0.0,0.0013280212483399733,0.6281540504648074,0.0849933598937583,0.20318725099601595,0.04648074369189907
pericalcarine-lh,0.027868852459016394,0.019672131147540985,0.0,0.014754098360655738,0.10163934426229508,0.6098360655737705,0.19836065573770492,0.027868852459016394
pericalcarine-rh,0.041156840934371525,0.0,0.01668520578420467,0.013348164627363738,0.16907675194660735,0.135706340378198,0.5684093437152391,0.05561735261401557
temporalpole-lh,0.014311270125223614,0.01967799642218247,0.012522361359570662,0.007155635062611807,0.06618962432915922,0.03398926654740608,0.08228980322003578,0.7638640429338104
